time_start,time_end,spatial_uncertainty,latitude_center,longitude_center,key
1352592000000.0,1352678400000.0,5.0,23.7705,92.5217,1.0
1310601600000.0,1310688000000.0,25.0,40.0018,-105.3914,1.0
1250726400000.0,1250812800000.0,25.0,27.1761,88.5287,1.0
1366588800000.0,1366675200000.0,25.0,-0.1799,36.5229,1.0
1310688000000.0,1310774400000.0,25.0,31.3456,-110.2541,1.0
1525305600000.0,1525392000000.0,0.0,40.51092435,-79.79311922,1.0
1071792000000.0,1071878400000.0,25.0,10.00004771,125.27044164,1.0
1250380800000.0,1250467200000.0,0.0,27.15977181,88.63411246,1.0
1206316800000.0,1206403200000.0,5.0,40.5573,-80.707,1.0
1499040000000.0,1499126400000.0,1.0,39.23401474,68.62977171,1.0
1442361600000.0,1442448000000.0,25.0,19.316,83.2414,1.0
1282003200000.0,1282089600000.0,25.0,26.2753,94.6654,1.0
1469145600000.0,1469232000000.0,5.0,28.1836,82.8643,1.0
1345248000000.0,1345334400000.0,5.0,31.265,121.505,1.0
1273363200000.0,1273449600000.0,10.0,36.0959,-86.8568,1.0
1215561600000.0,1215648000000.0,5.0,42.8,-91.07,1.0
1377302400000.0,1377388800000.0,1.0,35.2865,-85.1789,1.0
1471046400000.0,1471132800000.0,25.0,24.725938,116.732231,1.0
1295740800000.0,1295827200000.0,10.0,9.7244,125.4203,1.0
1316995200000.0,1317081600000.0,5.0,14.0865,-87.2172,1.0
1379289600000.0,1379376000000.0,5.0,-27.5685,151.9941,1.0
1303689600000.0,1303776000000.0,1.0,39.4896,-80.1708,1.0
1486598400000.0,1486684800000.0,0.0,47.18242872,-122.24804384,1.0
1292976000000.0,1293062400000.0,10.0,34.1813,-117.1709,1.0
1424476800000.0,1424563200000.0,5.0,-26.6913,153.0551,1.0
1348704000000.0,1348790400000.0,5.0,40.5733,-105.343,1.0
1487289600000.0,1487376000000.0,5.0,7.79686189,126.16574825,1.0
1503014400000.0,1503100800000.0,5.0,35.417749130000004,137.31226286999998,1.0
1497744000000.0,1497830400000.0,10.0,44.765587960000005,-109.4327121,1.0
1436227200000.0,1436313600000.0,5.0,37.8514,-107.7791,1.0
1497657600000.0,1497744000000.0,5.0,23.65637182,93.02746602,1.0
1527811200000.0,1527897600000.0,1.0,39.42877467,-80.16601700999999,1.0
1259366400000.0,1259452800000.0,10.0,51.0389,-2.2781,1.0
1214870400000.0,1214956800000.0,10.0,53.03,-119.22,1.0
1433289600000.0,1433376000000.0,0.0,45.7021,-114.6379,1.0
1527465600000.0,1527552000000.0,1.0,37.44572304,-80.99075564,1.0
1484784000000.0,1484870400000.0,0.0,34.23932576,-117.49830045,1.0
1283731200000.0,1283817600000.0,5.0,52.9621,-6.3668,1.0
1544140800000.0,1544227200000.0,1.0,34.036756110000006,-118.82320554,1.0
1431129600000.0,1431216000000.0,25.0,7.1107,-76.4089,1.0
1337990400000.0,1338076800000.0,10.0,-6.5873,106.7932,1.0
1473206400000.0,1473292800000.0,5.0,43.6966,-91.2725,1.0
1435622400000.0,1435708800000.0,10.0,31.9006,102.2256,1.0
1219968000000.0,1220054400000.0,25.0,34.9489,137.1998,1.0
1413331200000.0,1413417600000.0,5.0,13.5461,-89.0401,1.0
1314057600000.0,1314144000000.0,10.0,27.13862165,88.22551799,1.0
1387929600000.0,1388016000000.0,1.0,50.4972,-4.21,1.0
1216684800000.0,1216771200000.0,10.0,46.67,-111.96,1.0
1276992000000.0,1277078400000.0,5.0,42.6975,1.8351,1.0
1420416000000.0,1420502400000.0,10.0,47.4294,-121.4248,1.0
1349049600000.0,1349136000000.0,5.0,26.8016,88.0499,1.0
1452816000000.0,1452902400000.0,1.0,38.9226,-121.0257,1.0
1377129600000.0,1377216000000.0,1.0,40.4679,-111.765,1.0
1387843200000.0,1387929600000.0,10.0,15.3288,-61.347,1.0
1215043200000.0,1215129600000.0,5.0,47.54,-122.1,1.0
1299456000000.0,1299542400000.0,1.0,41.5585,-73.402,1.0
1492560000000.0,1492646400000.0,10.0,5.07669444,-75.49742754,1.0
1295136000000.0,1295222400000.0,10.0,43.7905,-123.8551,1.0
1303430400000.0,1303516800000.0,5.0,6.3704,-75.4408,1.0
1199664000000.0,1199750400000.0,1.0,33.0643,-117.3042,1.0
1484006400000.0,1484092800000.0,0.0,-23.91300145,-65.46576609,1.0
1327622400000.0,1327708800000.0,5.0,33.8493,35.6043,1.0
1336003200000.0,1336089600000.0,1.0,47.5984,-122.33,1.0
1503705600000.0,1503792000000.0,25.0,22.77117591,103.48432778,1.0
1231977600000.0,1232064000000.0,5.0,7.1426,125.4782,1.0
1449187200000.0,1449273600000.0,0.0,35.5867,-82.5517,1.0
1347926400000.0,1348012800000.0,5.0,27.7923,84.7001,1.0
1256947200000.0,1257033600000.0,5.0,46.1131,-123.2331,1.0
1479772800000.0,1479859200000.0,5.0,45.585918,-123.586208,1.0
1419206400000.0,1419292800000.0,25.0,-6.1014,145.0722,1.0
1466380800000.0,1466467200000.0,25.0,32.9428,130.6492,1.0
1439164800000.0,1439251200000.0,1.0,-41.2865,174.7533,1.0
1282003200000.0,1282089600000.0,10.0,26.9435,88.4445,1.0
1504310400000.0,1504396800000.0,0.0,-43.634486,172.718391,1.0
1437177600000.0,1437264000000.0,5.0,13.8464,-89.4502,1.0
1386720000000.0,1386806400000.0,14.071647118647618,16.0309,121.9912,1.0
1400716800000.0,1400803200000.0,1.0,15.4951,73.8288,1.0
1438387200000.0,1438473600000.0,13.621171643627173,23.9939,94.0573,1.0
1207872000000.0,1207958400000.0,25.0,30.6,110.3333,1.0
1558742400000.0,1558828800000.0,5.0,42.48333,1.46667,1.0
1295913600000.0,1296000000000.0,5.0,9.6389,124.0367,1.0
1485216000000.0,1485302400000.0,10.0,3.30039116,102.07992661,1.0
1272499200000.0,1272585600000.0,5.0,41.2092,48.6742,1.0
1298505600000.0,1298592000000.0,1.0,3.0665,101.6235,1.0
1490054400000.0,1490140800000.0,0.0,34.528422479999996,-120.17234875,1.0
1496275200000.0,1496361600000.0,25.0,47.67463292,-117.22605196,1.0
1346457600000.0,1346544000000.0,10.0,40.3309,-111.9045,1.0
1416960000000.0,1417046400000.0,25.0,48.5346,-121.7306,1.0
1391472000000.0,1391558400000.0,1.0,-7.2986,110.1775,1.0
1329868800000.0,1329955200000.0,5.0,44.4291,-124.048,1.0
1371513600000.0,1371600000000.0,5.0,19.0811,73.0226,1.0
1436659200000.0,1436745600000.0,2.8501172083878514,16.3603,120.6757,1.0
1292371200000.0,1292457600000.0,5.0,49.0365,-122.8323,1.0
1526342400000.0,1526428800000.0,1.0,35.284001679999996,62.3307382,1.0
1302912000000.0,1302998400000.0,5.0,40.2498,-80.6329,1.0
1407974400000.0,1408060800000.0,5.0,43.1888,-110.9541,1.0
1422403200000.0,1422489600000.0,0.0,9.7962,-83.9498,1.0
1433808000000.0,1433894400000.0,5.0,27.0987,93.816,1.0
1410739200000.0,1410825600000.0,10.0,41.5702,24.7372,1.0
1626912000000.0,1626998400000.0,1.0,18.10936157,73.58420319999999,1.0
1314835200000.0,1314921600000.0,1.0,32.2815,-64.7785,1.0
1387843200000.0,1387929600000.0,5.0,15.6308,-61.441,1.0
1348012800000.0,1348099200000.0,1.0,27.8458,95.2253,1.0
1291680000000.0,1291766400000.0,5.0,10.83003164,-60.940308,1.0
1250208000000.0,1250294400000.0,10.0,28.25,83.1792,1.0
1326412800000.0,1326499200000.0,10.0,7.817297949999999,126.04979901,1.0
1373846400000.0,1373932800000.0,5.0,36.0748,-81.9243,1.0
1312329600000.0,1312416000000.0,1.0,27.7165,85.4279,1.0
1268611200000.0,1268697600000.0,0.0,42.1433,-71.2165,1.0
1468108800000.0,1468195200000.0,5.0,27.4159,87.6909,1.0
1385596800000.0,1385683200000.0,1.0,-41.2869,174.0184,1.0
1304121600000.0,1304208000000.0,5.0,36.9118,-92.0833,1.0
1539734400000.0,1539820800000.0,10.0,1.05174835,111.82976501,1.0
1333843200000.0,1333929600000.0,5.0,19.7041,-72.4006,1.0
1406073600000.0,1406160000000.0,25.0,29.1585,79.1464,1.0
1310688000000.0,1310774400000.0,25.0,37.5666,126.9778,1.0
1467331200000.0,1467417600000.0,33.63677133600222,27.1761,105.6141,1.0
1279584000000.0,1279670400000.0,37.38428097393832,28.5446,102.1803,1.0
1436486400000.0,1436572800000.0,5.0,29.3908,79.4552,1.0
1189123200000.0,1189209600000.0,10.0,1.4833,35.4667,1.0
1295481600000.0,1295568000000.0,10.0,13.1358,123.3608,1.0
1228348800000.0,1228435200000.0,0.4417634192448658,-6.2899,145.8593,1.0
1211587200000.0,1211673600000.0,2.495582779084222,-6.3,147.6,1.0
1473206400000.0,1473292800000.0,0.0,14.521881,-90.604924,1.0
1505952000000.0,1506038400000.0,10.0,24.938948,93.49683700000001,1.0
1492214400000.0,1492300800000.0,5.0,48.347117829999995,-120.07294466,1.0
1535932800000.0,1536019200000.0,5.0,39.23314913,-96.55431422,1.0
1478649600000.0,1478736000000.0,0.0,50.587491670000006,-127.07221924,1.0
1507161600000.0,1507248000000.0,1.0,-38.504723,143.551847,1.0
1320019200000.0,1320105600000.0,1.0,10.7539,-61.4407,1.0
1250294400000.0,1250380800000.0,25.0,48.0265,-123.4048,1.0
1507248000000.0,1507334400000.0,1.0,18.322598000000003,99.744902,1.0
1219363200000.0,1219449600000.0,25.0,35.1649,102.4839,1.0
1304812800000.0,1304899200000.0,10.0,10.1118,-83.9793,1.0
1268611200000.0,1268697600000.0,1.0,42.4135,-71.6974,1.0
1532390400000.0,1532476800000.0,5.0,4.03053171,9.19870193,1.0
1389398400000.0,1389484800000.0,25.0,-6.9197,106.9272,1.0
1183248000000.0,1183334400000.0,5.0,32.7995,-97.26880000000001,1.0
1462147200000.0,1462233600000.0,10.0,8.7415,-82.5175,1.0
1398297600000.0,1398384000000.0,5.0,-0.0406,100.0614,1.0
1322006400000.0,1322092800000.0,1.0,47.5955,-121.9831,1.0
1472342400000.0,1472428800000.0,1.0,10.679445,-61.521836,1.0
1234051200000.0,1234137600000.0,25.0,-16.8214,145.6342,1.0
1213142400000.0,1213228800000.0,10.0,22.9231,96.5016,1.0
1437696000000.0,1437782400000.0,0.44512214870687816,34.258,75.4189,1.0
1488931200000.0,1489017600000.0,1.0,40.56288,-80.715029,1.0
1371686400000.0,1371772800000.0,1.0,-45.8237,170.5972,1.0
1373587200000.0,1373673600000.0,5.0,40.6558,-105.3742,1.0
1482969600000.0,1483056000000.0,1.0,37.125660759999995,-82.81854517,1.0
1376870400000.0,1376956800000.0,25.0,35.5834,-118.5328,1.0
1499212800000.0,1499299200000.0,1.0,42.25652741,44.6749956,1.0
1299974400000.0,1300060800000.0,5.0,47.4705,-123.0976,1.0
1303776000000.0,1303862400000.0,25.0,-39.0336,177.4174,1.0
1487721600000.0,1487808000000.0,10.0,3.08603624,112.83749479,1.0
1489622400000.0,1489708800000.0,1.0,50.791084,-119.076402,1.0
1188518400000.0,1188604800000.0,10.0,22.6461,88.3403,1.0
1412553600000.0,1412640000000.0,5.0,10.3479,123.881,1.0
1380499200000.0,1380585600000.0,5.0,42.1004,-72.0295,1.0
1495584000000.0,1495670400000.0,5.0,9.30978672,123.21091118,1.0
1485216000000.0,1485302400000.0,1.0,38.184610170000006,-81.31717066,1.0
1280016000000.0,1280102400000.0,25.0,25.0477,92.801,1.0
1404259200000.0,1404345600000.0,0.0,31.7293,-106.5152,1.0
1272758400000.0,1272844800000.0,1.0,36.0739,-86.8931,1.0
1284422400000.0,1284508800000.0,25.0,27.8732,85.9259,1.0
1322092800000.0,1322179200000.0,1.0,-6.5702,106.7814,1.0
1402358400000.0,1402444800000.0,10.0,5.314,-4.0351,1.0
1209686400000.0,1209772800000.0,25.0,61.9934,9.2307,1.0
1282089600000.0,1282176000000.0,1.0,8.4758,-13.2025,1.0
1275782400000.0,1275868800000.0,1.0,24.3153,109.3799,1.0
1304035200000.0,1304121600000.0,1.0,36.8755,-83.1497,1.0
1545091200000.0,1545177600000.0,5.0,25.19640994,93.13430585,1.0
1494374400000.0,1494460800000.0,5.0,42.56345357,74.48467921,1.0
1492387200000.0,1492473600000.0,1.0,-6.47659174,107.62816035,1.0
1487462400000.0,1487548800000.0,10.0,33.336892,75.19165534999999,1.0
1305763200000.0,1305849600000.0,0.0,41.25354118,-111.83954528,1.0
1488326400000.0,1488412800000.0,1.0,38.419903999999995,-81.50456999999999,1.0
1223078400000.0,1223164800000.0,1.0,5.338909999999999,100.24363,1.0
1413504000000.0,1413590400000.0,1.0,3.1498,101.704,1.0
1439078400000.0,1439164800000.0,5.0,33.29475374,74.56644559,1.0
1347926400000.0,1348012800000.0,25.0,35.4453,73.9342,1.0
1483660800000.0,1483747200000.0,1.0,35.42818822,-120.77115179,1.0
1193356800000.0,1193443200000.0,19.472737302959278,11.4046,76.6953,1.0
1312848000000.0,1312934400000.0,10.0,47.8024,-103.2814,1.0
1482192000000.0,1482278400000.0,4.155170179520791,12.183736,109.171376,1.0
1374796800000.0,1374883200000.0,5.0,30.2835,79.2498,1.0
1525046400000.0,1525132800000.0,1.0,45.51805393,-122.34600237,1.0
1469923200000.0,1470009600000.0,1.0,30.9753,78.4375,1.0
1261526400000.0,1261612800000.0,10.0,29.48,80.94,1.0
1439164800000.0,1439251200000.0,1.3794445321997157,29.346,81.0083,1.0
1342483200000.0,1342569600000.0,25.0,48.7195,-113.7188,1.0
1274227200000.0,1274313600000.0,1.0,3.1575,101.6896,1.0
1300924800000.0,1301011200000.0,10.0,37.3931,-122.357,1.0
1283385600000.0,1283472000000.0,5.0,27.59,86.1,1.0
1540857600000.0,1540944000000.0,1.0,46.33029639,10.87190091,1.0
1309564800000.0,1309651200000.0,25.0,31.4768,103.5902,1.0
1534377600000.0,1534464000000.0,25.0,10.86885351,76.03846723,1.0
1436745600000.0,1436832000000.0,5.0,33.53,71.0525,1.0
1340928000000.0,1341014400000.0,5.0,55.7385,-1.9908,1.0
1326931200000.0,1327017600000.0,5.0,44.041,-123.8748,1.0
1386633600000.0,1386720000000.0,5.0,-29.4478,-51.346,1.0
1373932800000.0,1374019200000.0,5.0,40.4788,-111.7448,1.0
1257552000000.0,1257638400000.0,5.0,6.8241,100.9417,1.0
1329696000000.0,1329782400000.0,5.0,14.6533,121.6034,1.0
1427500800000.0,1427587200000.0,3.1338762232702995,-6.9237,107.0,1.0
1390435200000.0,1390521600000.0,10.0,18.5875,120.8221,1.0
1326585600000.0,1326672000000.0,3.290897738542079,-33.2961,-70.2686,1.0
1400112000000.0,1400198400000.0,5.0,42.1633,-74.4086,1.0
1437696000000.0,1437782400000.0,25.0,47.93,-120.5182,1.0
1540339200000.0,1540425600000.0,1.0,10.34264805,-61.422264549999994,1.0
1470528000000.0,1470614400000.0,1.900954977812374,32.6987,75.0582,1.0
1270512000000.0,1270598400000.0,5.0,-22.9376,-43.2421,1.0
1373241600000.0,1373328000000.0,5.0,42.8868,-75.5741,1.0
1266624000000.0,1266710400000.0,1.1920304616892736,-1.2247,116.8785,1.0
1540598400000.0,1540684800000.0,1.0,54.5448083,-0.76470859,1.0
1300233600000.0,1300320000000.0,5.0,36.3777,-121.8963,1.0
1282348800000.0,1282435200000.0,25.0,47.422,11.5224,1.0
1316995200000.0,1317081600000.0,5.0,13.8758,124.3099,1.0
1372032000000.0,1372118400000.0,10.0,30.2524,78.9228,1.0
1523059200000.0,1523145600000.0,1.0,40.40359902,-79.83908748,1.0
1367280000000.0,1367366400000.0,5.0,28.5529,-81.7737,1.0
1394150400000.0,1394236800000.0,5.0,47.2813,-122.3909,1.0
1303344000000.0,1303430400000.0,1.0,39.0639,-84.6165,1.0
1372032000000.0,1372118400000.0,25.0,43.1674,-91.1351,1.0
1518998400000.0,1519084800000.0,0.0,-25.901445,32.597992000000005,1.0
1410393600000.0,1410480000000.0,5.0,36.2665,74.6006,1.0
1330819200000.0,1330905600000.0,1.0,22.0377,-159.3409,1.0
1414281600000.0,1414368000000.0,25.0,56.7331,-5.2213,1.0
1539216000000.0,1539302400000.0,5.0,1.0152085,34.3210677,1.0
1435536000000.0,1435622400000.0,1.0,27.0161,88.2478,1.0
1486598400000.0,1486684800000.0,1.0,47.477798,-122.362716,1.0
1280534400000.0,1280620800000.0,5.0,12.8715,74.8862,1.0
1263772800000.0,1263859200000.0,5.0,34.175,-118.0451,1.0
1358035200000.0,1358121600000.0,1.0,37.79245926,-84.39385245,1.0
1290297600000.0,1290384000000.0,25.0,10.1433,-83.9529,1.0
1254096000000.0,1254182400000.0,5.0,-35.7229,174.3227,1.0
1449446400000.0,1449532800000.0,0.0,45.6062,-122.4161,1.0
1527292800000.0,1527379200000.0,1.0,27.232798090000003,88.59292517,1.0
1284940800000.0,1285027200000.0,5.0,10.5363,-66.9492,1.0
1466467200000.0,1466553600000.0,1.0,37.6745,-119.7826,1.0
1268438400000.0,1268524800000.0,1.0,41.0428958,-74.62911455999999,1.0
1492905600000.0,1492992000000.0,25.22980493962093,41.16099153,72.88352146,1.0
1491609600000.0,1491696000000.0,5.0,32.95544044,74.96483289999999,1.0
1481932800000.0,1482019200000.0,0.0,1.481724,124.859026,1.0
1299715200000.0,1299801600000.0,5.0,47.96442586,-122.23977536,1.0
1255996800000.0,1256083200000.0,3.008190011476181,18.5347,-72.4097,1.0
1462838400000.0,1462924800000.0,1.0,9.077,-79.4974,1.0
1354665600000.0,1354752000000.0,5.0,44.8993,-123.1155,1.0
1306454400000.0,1306540800000.0,1.0,44.3666,-73.8973,1.0
1322092800000.0,1322179200000.0,25.0,4.4376,-75.4976,1.0
1525305600000.0,1525392000000.0,0.0,6.76540542,80.86815571,1.0
1534809600000.0,1534896000000.0,10.0,33.1454521,75.78025690999998,1.0
1300406400000.0,1300492800000.0,10.0,47.9231,-122.2987,1.0
1456185600000.0,1456272000000.0,1.0,37.4096,-81.4268,1.0
1378944000000.0,1379030400000.0,1.0,39.8958,-105.3357,1.0
1280966400000.0,1281052800000.0,5.0,10.6857,-61.5989,1.0
1281052800000.0,1281139200000.0,25.0,27.0375,88.2627,1.0
1372723200000.0,1372809600000.0,5.0,25.38,104.1369,1.0
1279238400000.0,1279324800000.0,5.0,35.478,137.1406,1.0
1486684800000.0,1486771200000.0,10.0,39.310562999999995,-120.686333,1.0
1527120000000.0,1527206400000.0,0.0,39.17517159,-120.23762737,1.0
1544054400000.0,1544140800000.0,5.0,34.055997250000004,-118.86939104,1.0
1361491200000.0,1361577600000.0,10.0,8.4966,123.3034,1.0
1210723200000.0,1210809600000.0,25.0,9.2404,123.2211,1.0
1278806400000.0,1278892800000.0,2.7113850147109035,28.0063,83.7826,1.0
1537920000000.0,1538006400000.0,1.0,3.09931521,101.67776755,1.0
1260748800000.0,1260835200000.0,25.0,-4.3333,137.0,1.0
1225152000000.0,1225238400000.0,10.0,20.2947,98.9344,1.0
1449446400000.0,1449532800000.0,1.0,45.5346,-122.741,1.0
1298678400000.0,1298764800000.0,10.0,-16.5293,-68.0861,1.0
1445731200000.0,1445817600000.0,5.0,33.33827658,75.19548806,1.0
1341446400000.0,1341532800000.0,5.0,28.9986,94.8885,1.0
1318032000000.0,1318118400000.0,10.0,37.6536,-112.9821,1.0
1385078400000.0,1385164800000.0,5.0,6.9894,122.1187,1.0
1405382400000.0,1405468800000.0,1.0,38.5064,-106.0795,1.0
1509667200000.0,1509753600000.0,5.0,10.46271,-84.702885,1.0
1536883200000.0,1536969600000.0,5.0,27.10350855,93.64513257,1.0
1543449600000.0,1543536000000.0,5.0,34.23409548,-117.17576868,1.0
1389657600000.0,1389744000000.0,10.0,57.0676052,-135.34890244,1.0
1251331200000.0,1251417600000.0,25.0,28.2627,103.5712,1.0
1437696000000.0,1437782400000.0,25.0,30.416,78.3415,1.0
1461628800000.0,1461715200000.0,5.0,40.8894,72.9071,1.0
1372896000000.0,1372982400000.0,1.0,35.6508,-82.5308,1.0
1449532800000.0,1449619200000.0,5.0,47.5871,-121.9257,1.0
1471132800000.0,1471219200000.0,5.0,28.069957,85.01,1.0
1229731200000.0,1229817600000.0,25.0,33.245,75.247,1.0
1215561600000.0,1215648000000.0,10.0,38.34,-81.6,1.0
1499558400000.0,1499644800000.0,10.0,36.985637659999995,127.2486211,1.0
1387670400000.0,1387756800000.0,1.0,54.6086,-3.5679,1.0
1466812800000.0,1466899200000.0,5.0,49.8063,-95.2098,1.0
1411689600000.0,1411776000000.0,1.0,5.373,100.2802,1.0
1281312000000.0,1281398400000.0,1.0,8.4806,-13.2241,1.0
1221782400000.0,1221868800000.0,2.2650424204828448,31.1,77.1645,1.0
1280448000000.0,1280534400000.0,5.0,15.9517,73.9958,1.0
1322179200000.0,1322265600000.0,5.0,50.5854,-127.0961,1.0
1280793600000.0,1280880000000.0,5.0,28.2598,84.0999,1.0
1371513600000.0,1371600000000.0,5.0,28.2265,82.553,1.0
1294704000000.0,1294790400000.0,5.0,-27.3776,152.8211,1.0
1409356800000.0,1409443200000.0,25.0,7.0859,124.1745,1.0
1469232000000.0,1469318400000.0,1.0,16.0781,78.8743,1.0
1283990400000.0,1284076800000.0,1.0,4.8057,114.6671,1.0
1272153600000.0,1272240000000.0,1.0,25.1187,121.6916,1.0
1468886400000.0,1468972800000.0,5.0,25.203,90.5573,1.0
1239062400000.0,1239148800000.0,1.0,36.2476,-121.7817,1.0
1371427200000.0,1371513600000.0,5.0,43.0266,-76.3302,1.0
1308268800000.0,1308355200000.0,5.0,31.5639,77.9798,1.0
1281744000000.0,1281830400000.0,5.0,30.9012,77.0958,1.0
1433203200000.0,1433289600000.0,1.0,40.9213,-74.1772,1.0
1309478400000.0,1309564800000.0,0.22583313424863335,22.344,91.8161,1.0
1309305600000.0,1309392000000.0,10.0,30.2416,78.8996,1.0
1289865600000.0,1289952000000.0,25.0,15.1029,108.5747,1.0
1514592000000.0,1514678400000.0,1.0,46.221243220000005,-116.04895106,1.0
1327622400000.0,1327708800000.0,1.0,39.0979,-84.561,1.0
1595808000000.0,1595894400000.0,10.0,37.920565739999994,-107.76327807,1.0
1527552000000.0,1527638400000.0,1.0,35.45160607,-82.28690987,1.0
1415232000000.0,1415318400000.0,5.0,4.4119,101.3801,1.0
1268265600000.0,1268352000000.0,7.793012893241537,-16.4158,-67.8317,1.0
1212796800000.0,1212883200000.0,25.0,10.7069,106.7361,1.0
1435708800000.0,1435795200000.0,5.0,6.9264,122.0239,1.0
1489708800000.0,1489795200000.0,5.0,-7.95447714,-78.57489566,1.0
1493424000000.0,1493510400000.0,1.0,38.17483722,-92.79794505,1.0
1336262400000.0,1336348800000.0,25.0,6.0211,116.497,1.0
1405555200000.0,1405641600000.0,5.357004779632409,31.5751,103.7281,1.0
1489536000000.0,1489622400000.0,1.0,45.27076031,-123.83544316,1.0
1287273600000.0,1287360000000.0,5.0,-13.3042,-72.1167,1.0
1285113600000.0,1285200000000.0,5.0,31.0215,77.1038,1.0
1294963200000.0,1295049600000.0,5.0,-37.7383,145.1344,1.0
1379289600000.0,1379376000000.0,25.0,35.6126,135.9674,1.0
1315699200000.0,1315785600000.0,1.4078668884041474,1.3484,34.3991,1.0
1483056000000.0,1483142400000.0,10.0,-18.00324633,179.30486654,1.0
1443312000000.0,1443398400000.0,5.0,13.3864,-86.6146,1.0
1544659200000.0,1544745600000.0,25.0,-19.4334355,33.274505430000005,1.0
1166140800000.0,1166227200000.0,1.0,47.6325,-122.3232,1.0
1426982400000.0,1427068800000.0,10.0,47.80779748,9.64101312,1.0
1411603200000.0,1411689600000.0,10.0,8.8229,-82.8416,1.0
1449446400000.0,1449532800000.0,10.0,45.4772,-122.5092,1.0
1449446400000.0,1449532800000.0,1.0,44.3984,-122.3454,1.0
1201996800000.0,1202083200000.0,10.0,-22.3758,-43.1314,1.0
1431820800000.0,1431907200000.0,5.0,35.567,71.7986,1.0
1413244800000.0,1413331200000.0,1.0,34.9922,-85.3435,1.0
1136505600000.0,1136592000000.0,1.0,47.7017,-122.392,1.0
1498003200000.0,1498089600000.0,5.0,32.94818322,75.12206351,1.0
1403049600000.0,1403136000000.0,5.0,-34.1192,18.4545,1.0
1295136000000.0,1295222400000.0,5.0,45.4842,-123.6748,1.0
1498867200000.0,1498953600000.0,1.0,-36.614816950000005,174.72273986,1.0
1328054400000.0,1328140800000.0,25.0,34.2447,35.665,1.0
1539129600000.0,1539216000000.0,5.0,13.89381604,-88.043617,1.0
1498608000000.0,1498694400000.0,1.0,27.66868142,86.04142972999999,1.0
1631145600000.0,1631232000000.0,1.0,-29.07645608,-51.57654524,1.0
1492646400000.0,1492732800000.0,0.0,40.41337991,-79.9238858,1.0
1438041600000.0,1438128000000.0,5.0,24.5938,72.7308,1.0
1193529600000.0,1193616000000.0,10.0,-22.8287,-45.2007,1.0
1258156800000.0,1258243200000.0,1.0,22.2129,-159.4167,1.0
1345593600000.0,1345680000000.0,1.0,33.2412,75.2382,1.0
1293667200000.0,1293753600000.0,5.0,-20.073,-41.1197,1.0
1191024000000.0,1191110400000.0,2.064721051481309,16.8333,121.1167,1.0
1543622400000.0,1543708800000.0,1.0,4.52468263,-75.63605645,1.0
1527984000000.0,1528070400000.0,1.0,24.98793655,93.49870413,1.0
1538006400000.0,1538092800000.0,1.0,37.64927443,-82.79765838,1.0
1280361600000.0,1280448000000.0,25.0,10.6871,-61.6002,1.0
1348012800000.0,1348099200000.0,10.0,27.8385,88.556,1.0
1301184000000.0,1301270400000.0,1.0,37.9029,-122.4801,1.0
1308268800000.0,1308355200000.0,5.0,42.0603,43.4889,1.0
1290816000000.0,1290902400000.0,1.0,10.6949,-61.5611,1.0
1302652800000.0,1302739200000.0,25.0,6.468,-74.9411,1.0
1276560000000.0,1276646400000.0,9.950112113148485,20.92931962,92.22263842,1.0
1301702400000.0,1301788800000.0,1.5333982898081504,6.4824,125.0439,1.0
1524787200000.0,1524873600000.0,5.0,1.00470527,34.33198287,1.0
1356048000000.0,1356134400000.0,5.0,56.3907,-4.1122,1.0
1193270400000.0,1193356800000.0,25.0,11.7792,78.2034,1.0
1212192000000.0,1212278400000.0,10.725128144538623,6.2746,-75.6039,1.0
1262044800000.0,1262131200000.0,5.0,-15.345,-71.489,1.0
1268524800000.0,1268611200000.0,5.0,38.9632,-82.7353,1.0
1487721600000.0,1487808000000.0,1.0,45.78715735,-123.9588755,1.0
1313193600000.0,1313280000000.0,5.0,31.7077,76.9313,1.0
1374451200000.0,1374537600000.0,25.0,36.5494,110.0849,1.0
1471219200000.0,1471305600000.0,10.0,37.513392,111.145575,1.0
1371340800000.0,1371427200000.0,0.24028267005754045,31.4551,78.1996,1.0
1385251200000.0,1385337600000.0,10.0,11.344,76.8691,1.0
1356480000000.0,1356566400000.0,5.0,10.47892965,125.0030939,1.0
1320278400000.0,1320364800000.0,3.693046130902357,-6.5857,106.8269,1.0
1461283200000.0,1461369600000.0,5.126866311335909,27.5523,91.752,1.0
1467158400000.0,1467244800000.0,1.0,30.3299,79.3206,1.0
1328054400000.0,1328140800000.0,25.0,64.4112,-14.5624,1.0
1301184000000.0,1301270400000.0,0.0,37.5456,-122.3497,1.0
1392940800000.0,1393027200000.0,5.0,50.7187,-1.8577,1.0
1234137600000.0,1234224000000.0,1.5939679624004055,-22.52,-63.8,1.0
1300579200000.0,1300665600000.0,25.0,34.0497,-118.8053,1.0
1204156800000.0,1204243200000.0,10.0,-0.4635,-77.8928,1.0
1292198400000.0,1292284800000.0,1.0,47.706,-122.2214,1.0
1196640000000.0,1196726400000.0,28.288458645053176,47.3434,-123.1628,1.0
1498780800000.0,1498867200000.0,1.0,44.32688636,6.8076282,1.0
1331769600000.0,1331856000000.0,1.0,45.4992,-122.6888,1.0
1326931200000.0,1327017600000.0,5.0,41.0555,-124.1271,1.0
1485820800000.0,1485907200000.0,5.0,-20.54287599,29.26724852,1.0
